id,source,N1,gender,age,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,education,occupation,income,relationship,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3,A2_T2,A3_T2,EXP1_T2,EXP2_T2,EXP3_T2,EXP4_T2,EXP5_T2,EXP6_T2,EXP7_T2,EXP8_T2,PS1_T2,PS2_T2,PS3_T2,PS4_T2,PS5_T2,PSI1_T2,PSI2_T2,PSI3_T2,PSI4_T2,PSI5_T2,EA1_T2,EA2_T2,EA3_T2,EA4_T2,IMC1_T2,SP1_T2,SP2_T2,SP3_T2,SP4_T2,MV1_T2,MV2_T2,UBI1_T2,UBI2_T2,UBI3_T2,UBI4_T2,IPB1_T2,IPB2_T2,IPB3_T2,IPB4_T2,IPB5_T2,IPB6_T2,IMC2_T2,MA1_T2,MA2_T2,MA3_T2,TA1_T2,TA2_T2,TA3_T2,PEER1,PEER2,PEER3,MOOD1_T2,MOOD2_T2,L1
159,0,VM2110,2,28,0,1,0,0,0,2,3,3,99.0,2,2,3.0,3,3,3,3,28,4.8,2,2,3,4,5,3,4,5.0,5.0,5,5.0,3,5.0,4.0,4.0,2,,7,2.0,5,3,4.0,5.0,3.0,6,6,5,5,5,5,4,4,4,3,5,2,2,2,2,4,4,4,6,4,3,5,3,5,4,5,4,3,3,2,2,0,9.0,3.2,4,3,4,5,2,4,3.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,3,1.0,2,2,4,6,6,4,3,4,4,0,1,1,3,3,3,1,3,5,3,5,4,4,3,5,3,5,5,0
160,0,AP2408,0,28,1,1,0,1,0,2,1,2,4.0,2,2,2.0,2,0,5,1,10,3.4,1,4,2,2,1,3,3,3.0,2.0,2,3.0,5,2.0,4.0,4.0,5,4.0,4,5.0,6,4,6.0,4.0,4.0,4,2,7,4,5,5,5,4,3,3,3,1,0,0,0,3,1,3,2,3,7,1,2,5,4,4,3,2,2,3,2,1,5.0,6.5,2,5,2,3,1,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,5.0,5,5,5,5,5,5,5,5,5,2,4,4,5,5,5,4,5,5,5,5,5,5,3,1,2,3,2,0
161,0,LY1308,1,24,1,1,1,0,0,2,4,1,4.0,3,1,3.0,3,4,4,4,11,10.4,3,8,3,3,6,4,4,2.0,5.0,4,6.0,3,4.0,6.0,4.0,3,1.0,5,4.0,5,3,3.0,1.0,6.0,2,2,5,4,6,5,4,5,5,6,6,1,7,3,5,5,4,6,4,2,5,3,2,5,4,1,2,4,3,3,2,1,3.0,5.1,2,0,4,2,5,1,4.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,6.0,3.0,4.0,4.0,3,3.0,4,4,3,5,4,4,3,5,4,0,5,3,3,5,4,4,1,5,3,4,3,5,4,2,2,1,2,1
162,0,CE0205,0,23,1,0,0,1,0,1,3,2,5.0,2,1,,4,4,5,0,0,18.1,4,4,5,3,5,5,2,4.0,6.0,5,6.0,3,4.0,3.0,7.0,7,6.0,5,2.0,7,3,7.0,6.0,1.0,7,6,1,6,7,7,6,4,4,6,6,1,5,4,5,6,4,4,5,5,4,5,5,4,4,5,4,3,2,3,1,1,7.0,16.4,5,25,5,1,2,4,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,3,6.0,5,4,4,4,2,2,4,3,2,12,4,3,4,3,4,4,5,4,3,3,2,3,2,4,2,5,4,0
163,0,DP2410,2,27,1,1,0,0,0,2,1,4,2.0,3,1,,5,3,2,4,19,9.5,4,0,5,4,4,5,4,5.0,5.0,5,5.0,3,5.0,5.0,3.0,3,3.0,2,4.0,2,6,4.0,3.0,5.0,3,4,5,6,4,5,4,7,4,6,6,1,2,1,4,6,3,3,5,3,6,4,4,3,5,4,4,5,4,4,1,1,28.0,9.9,5,3,5,2,3,2,6.0,6.0,6.0,7.0,5.0,5.0,4.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,3,3.0,4,2,3,3,3,4,6,4,3,2,2,2,5,4,5,3,6,2,5,5,6,4,4,5,5,3,3,0
164,0,NW0402,2,27,0,0,1,0,0,3,3,2,1.0,2,3,3.0,3,1,5,4,10,6.6,4,11,3,3,4,3,5,2.0,4.0,4,4.0,3,3.0,3.0,5.0,5,5.0,6,3.0,6,3,7.0,6.0,5.0,6,6,5,5,4,6,6,3,6,4,5,1,3,4,1,4,3,3,4,3,4,4,3,3,3,3,3,3,4,3,3,1,0.0,3.9,2,0,3,2,1,4,3.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,3,2.0,4,3,4,5,5,4,4,4,4,2,2,2,4,2,5,3,4,5,4,4,5,4,2,6,3,5,5,0
165,0,SX2408,2,29,0,0,1,1,0,2,4,3,99.0,2,4,3.0,3,3,5,4,2,7.9,2,3,2,4,7,5,6,7.0,5.0,7,7.0,3,5.0,1.0,7.0,6,6.0,7,1.0,7,1,6.0,7.0,4.0,6,4,5,7,6,6,6,6,4,4,6,1,6,4,5,3,5,5,7,6,4,3,6,1,5,3,2,3,4,3,4,1,22.0,2.9,4,7,4,3,3,4,3.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,6.0,6.0,7.0,4.0,6.0,3,4.0,4,4,5,4,4,3,3,2,4,1,5,5,5,5,6,6,4,3,4,4,4,4,4,2,4,3,3,0
166,0,RM2308,1,32,0,1,0,0,0,2,2,4,1.0,2,2,1.0,1,1,2,2,1,4.1,1,1,1,2,5,3,5,5.0,4.0,4,2.0,4,5.0,2.0,5.0,6,4.0,4,3.0,5,2,4.0,5.0,6.0,6,3,5,4,5,3,3,4,4,5,5,5,0,1,0,4,3,2,4,4,3,5,4,5,4,3,3,2,1,1,2,1,1.0,2.2,2,2,1,3,2,3,6.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3,4.0,4,1,4,5,5,4,4,3,4,2,4,4,3,3,5,3,5,3,5,5,3,4,4,4,4,3,3,1
167,0,AG2010,2,24,0,1,1,0,0,2,3,1,3.0,1,2,2.0,1,0,4,2,9,3.4,1,5,1,3,4,4,3,5.0,3.0,3,4.0,4,5.0,2.0,5.0,7,5.0,4,3.0,3,2,5.0,6.0,2.0,5,6,1,6,6,5,3,5,4,5,4,1,1,1,0,4,3,4,5,5,5,4,4,5,4,4,3,2,3,3,2,0,4.0,3.3,1,3,1,2,3,4,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3,3.0,3,4,4,5,7,4,3,4,2,6,1,1,1,1,4,1,4,4,5,4,4,3,4,3,5,4,3,0
168,0,RZ0612,2,27,1,0,1,0,0,2,3,7,2.0,3,1,3.0,2,1,5,4,29,7.3,3,5,3,2,5,4,3,4.0,4.0,6,4.0,2,5.0,5.0,3.0,5,3.0,2,7.0,5,4,3.0,3.0,6.0,3,5,5,4,5,6,5,6,5,3,5,1,10,2,4,5,2,2,4,4,5,4,5,3,5,2,4,4,4,2,1,0,21.0,5.4,4,9,5,5,4,4,5.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,2.0,3.0,2.0,3.0,3,5.0,5,5,5,4,4,3,5,3,3,7,5,5,5,5,5,6,4,4,2,4,3,3,4,3,4,3,4,0
169,0,RX1606,0,31,1,0,0,0,0,1,2,1,4.0,2,1,2.0,3,3,4,5,1,2.4,2,2,2,1,5,5,6,6.0,5.0,6,5.0,3,6.0,2.0,5.0,5,5.0,5,4.0,6,4,5.0,5.0,4.0,6,5,5,6,5,6,4,5,4,4,4,1,0,3,2,5,5,5,5,5,6,5,5,2,7,3,3,3,3,3,1,1,24.0,2.6,4,3,3,2,1,4,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,6.0,5.0,6.0,3,1.0,4,4,5,5,5,5,4,4,3,4,3,4,2,3,6,4,4,4,3,4,4,4,7,4,4,4,4,0
170,0,OF1811,0,30,0,1,0,0,0,2,3,1,1.0,2,2,3.0,2,4,2,0,3,9.2,2,0,3,2,5,4,5,3.0,5.0,5,6.0,4,4.0,2.0,4.0,7,3.0,5,3.0,6,2,5.0,7.0,4.0,5,3,5,5,4,5,5,3,4,5,3,1,15,5,5,5,5,7,6,5,5,3,4,4,3,3,4,3,2,4,2,1,11.0,2.2,3,0,3,2,1,3,6.0,5.0,6.0,6.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3,5.0,4,6,6,5,4,3,4,4,4,14,5,4,6,3,6,5,4,5,3,5,2,5,4,4,4,3,3,0
171,0,ZZ1001,2,27,1,0,0,1,0,2,2,4,2.0,1,1,4.0,3,2,4,3,7,5.4,4,5,3,3,5,4,3,4.0,3.0,5,,3,3.0,3.0,4.0,4,,6,4.0,7,4,4.0,4.0,4.0,3,5,5,6,5,4,4,4,3,3,5,1,2,2,1,2,3,4,4,1,7,3,5,2,5,4,5,2,2,2,1,1,9.0,4.8,4,0,3,4,6,3,5.0,6.0,5.0,3.0,3.0,3.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,4.0,3,5.0,4,5,5,4,5,4,6,4,3,5,4,3,3,5,3,4,1,5,3,4,5,6,5,4,5,2,2,0
172,0,GL1902,1,32,0,0,1,1,0,2,3,2,4.0,3,3,1.0,2,0,5,2,0,3.0,2,3,1,4,6,4,3,,6.0,3,6.0,3,2.0,7.0,5.0,5,4.0,4,3.0,3,4,3.0,4.0,5.0,3,6,5,5,5,6,4,2,2,4,5,1,3,0,0,3,2,3,4,4,4,3,3,3,5,3,2,3,2,4,1,1,0.0,2.7,1,1,2,2,6,4,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,3,4.0,5,4,5,7,7,2,3,3,2,2,1,2,1,1,3,1,5,5,3,5,3,4,3,2,1,3,3,0
173,0,VO2610,0,29,1,1,0,0,0,2,3,3,2.0,2,1,1.0,1,0,1,1,12,0.9,1,0,1,2,2,1,2,3.0,1.0,2,3.0,6,2.0,3.0,3.0,3,4.0,5,4.0,5,3,4.0,2.0,4.0,5,3,5,3,2,3,4,4,5,5,3,1,1,1,1,4,2,3,3,4,5,5,3,5,3,4,4,2,3,1,3,0,3.0,0.9,1,2,1,3,3,1,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,5.0,3,6.0,3,4,3,3,4,2,2,1,3,11,2,2,2,3,3,3,5,4,4,2,5,3,5,4,5,5,4,1
174,0,EK0804,2,27,0,1,0,0,0,1,3,1,3.0,1,2,3.0,3,0,3,1,12,5.5,3,0,3,4,3,3,4,4.0,3.0,5,5.0,4,,4.0,7.0,3,3.0,4,3.0,4,3,5.0,4.0,6.0,5,3,5,4,3,5,4,5,7,5,5,2,2,1,0,1,1,1,4,3,6,4,2,5,2,1,2,4,3,2,2,1,3.0,5.0,3,9,3,4,2,1,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,3,3.0,4,4,3,5,5,5,4,3,3,5,4,4,4,5,3,4,4,5,3,5,3,6,3,3,3,4,4,0
175,0,XY2302,2,25,1,1,0,0,0,1,3,6,3.0,3,2,3.0,5,0,1,1,6,10.3,2,6,3,3,2,2,1,1.0,1.0,3,1.0,4,1.0,7.0,,4,6.0,5,4.0,5,5,4.0,4.0,4.0,4,2,5,3,3,2,5,4,6,5,5,2,3,0,0,1,1,3,1,5,4,5,4,5,2,4,3,1,3,2,2,1,26.0,10.6,2,6,3,3,3,3,5.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3,5.0,4,4,5,5,6,3,5,3,2,2,2,3,3,3,4,3,4,3,4,5,6,4,4,3,4,4,4,1
176,0,KE0911,2,26,1,0,1,0,0,2,4,1,3.0,2,1,3.0,3,1,3,1,2,5.1,2,6,3,2,3,5,3,3.0,1.0,4,3.0,4,4.0,4.0,4.0,6,5.0,4,4.0,3,2,4.0,5.0,4.0,6,4,5,5,4,5,6,6,5,6,5,1,0,1,0,2,1,4,4,4,4,4,4,3,4,5,4,2,2,4,1,1,3.0,3.1,2,2,3,4,3,1,6.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3,4.0,5,4,3,4,4,4,4,3,5,4,3,2,5,4,3,4,5,4,5,5,3,6,4,3,5,4,4,0
177,0,KF0603,2,28,0,1,0,0,0,3,3,2,1.0,3,2,2.0,2,1,4,2,5,3.5,2,1,2,5,3,2,3,2.0,2.0,4,4.0,2,4.0,6.0,2.0,3,3.0,5,5.0,3,4,2.0,1.0,6.0,3,4,5,5,4,5,4,3,2,3,3,1,2,1,0,3,1,4,2,4,4,5,3,7,3,4,3,4,3,3,2,1,5.0,2.1,2,5,2,3,6,1,5.0,5.0,7.0,6.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,3,4.0,4,5,3,6,7,5,3,3,4,0,1,1,1,3,1,2,4,6,4,5,3,5,4,3,3,3,3,1
178,0,LN1306,1,35,0,0,0,1,0,2,4,1,3.0,2,4,,5,0,4,3,31,18.1,5,34,5,3,4,6,3,6.0,6.0,6,5.0,2,4.0,4.0,4.0,3,3.0,3,4.0,5,3,5.0,5.0,5.0,5,4,5,5,5,5,6,4,4,3,4,2,2,2,2,3,2,2,5,2,6,3,5,5,6,4,4,2,1,1,4,1,43.0,10.7,5,13,5,5,3,4,7.0,6.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,3,5.0,6,5,5,6,5,5,4,4,3,6,6,5,5,6,6,6,6,5,4,3,3,5,5,5,5,4,4,1
179,0,MG0906,0,25,0,1,0,1,0,2,1,2,3.0,1,2,1.0,1,2,4,3,3,0.7,1,2,1,3,2,3,3,3.0,1.0,3,4.0,5,3.0,3.0,7.0,4,5.0,6,5.0,5,3,5.0,5.0,3.0,5,6,5,2,2,2,3,1,2,1,1,1,2,3,3,4,4,3,1,2,4,3,4,5,3,3,4,3,2,3,1,0,0.0,1.0,1,4,1,3,5,1,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,1.0,5.0,2.0,2.0,2.0,3,2.0,3,2,2,5,5,1,2,2,2,1,4,3,3,3,5,4,3,6,3,2,7,3,3,2,3,5,5,0
180,0,FP1607,2,28,1,1,0,0,0,1,2,3,4.0,1,2,2.0,2,4,1,0,19,1.6,1,8,2,2,4,4,4,3.0,7.0,5,6.0,3,5.0,1.0,5.0,7,7.0,7,1.0,6,1,6.0,7.0,1.0,7,7,5,5,6,6,5,6,5,5,4,2,13,5,5,7,6,6,6,4,3,6,3,6,3,2,1,3,3,3,2,0,33.0,21.9,5,24,5,3,1,3,5.0,4.0,3.0,3.0,3.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,3,5.0,7,6,6,3,4,4,3,5,4,11,6,6,6,7,7,7,5,3,4,2,4,3,6,3,5,2,3,0
181,0,DN2605,0,31,1,0,0,0,0,2,3,3,3.0,3,1,3.0,2,1,4,4,3,5.7,3,2,3,2,2,3,3,3.0,2.0,4,4.0,5,3.0,4.0,4.0,4,3.0,6,2.0,5,4,4.0,4.0,2.0,5,3,5,5,6,6,4,5,2,3,3,2,7,3,2,5,5,4,3,5,3,4,3,5,3,4,3,2,2,2,1,0,6.0,2.1,1,1,1,5,5,2,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,3,4.0,5,3,6,3,1,3,3,5,2,3,4,3,3,3,5,4,6,3,6,4,5,5,3,4,3,4,3,1
182,0,MG1803,2,31,0,0,1,1,0,2,4,5,1.0,1,3,4.0,4,0,2,1,12,5.2,3,0,3,2,3,4,3,3.0,4.0,5,3.0,3,2.0,3.0,5.0,4,3.0,4,4.0,5,1,5.0,7.0,4.0,5,5,5,7,6,3,4,4,5,5,5,1,0,2,1,4,3,3,4,2,5,2,2,4,3,3,3,2,4,4,4,1,7.0,5.1,1,0,2,4,2,3,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3,1.0,1,2,1,4,4,3,2,4,4,1,2,2,3,4,3,3,2,6,2,4,3,4,5,3,3,3,3,0
183,0,XH1205,0,29,0,0,0,1,0,2,2,8,5.0,2,4,2.0,1,0,3,2,2,2.6,2,6,1,4,6,4,3,4.0,4.0,5,4.0,4,5.0,5.0,2.0,5,3.0,4,6.0,4,3,5.0,5.0,4.0,5,4,5,4,5,5,7,5,6,4,4,1,4,0,1,2,1,1,4,3,5,3,2,5,3,4,4,4,3,2,4,1,3.0,6.8,4,0,3,1,3,4,5.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3,4.0,5,4,3,5,5,5,4,3,5,3,3,2,4,2,3,4,2,6,2,4,4,4,4,2,3,2,3,0
184,0,RA1912,2,26,1,1,1,0,0,2,3,3,1.0,2,1,3.0,2,3,3,3,7,6.4,3,4,3,4,3,3,3,2.0,2.0,4,3.0,5,2.0,3.0,4.0,6,5.0,7,4.0,7,2,5.0,7.0,4.0,5,6,5,6,6,6,6,5,5,4,3,1,2,3,4,5,5,4,3,2,7,1,2,7,2,3,3,1,2,1,2,1,6.0,2.0,2,0,3,2,3,1,5.0,5.0,4.0,,4.0,1.0,1.0,2.0,2.0,1.0,4.0,6.0,5.0,,3,5.0,5,6,6,5,4,3,5,2,3,0,2,2,2,4,3,3,3,4,4,4,4,3,3,3,3,4,3,0
185,0,MG2512,0,29,0,1,0,0,0,2,4,4,4.0,1,2,2.0,2,2,5,3,5,3.6,2,7,2,4,5,2,3,4.0,5.0,5,5.0,1,5.0,3.0,7.0,6,5.0,6,2.0,7,3,5.0,5.0,4.0,5,6,5,4,3,6,5,3,3,3,3,1,1,3,1,3,3,3,5,4,4,2,3,5,5,5,5,3,3,4,1,1,20.0,1.1,4,2,4,3,1,1,4.0,3.0,2.0,5.0,3.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,3,4.0,3,2,4,3,4,5,4,4,4,4,6,6,6,5,6,6,5,3,3,4,6,4,2,2,3,3,3,1
186,0,UO2503,2,33,1,0,0,0,0,1,3,4,3.0,1,1,3.0,2,4,5,3,7,2.2,3,1,2,3,6,3,5,4.0,4.0,5,5.0,3,5.0,5.0,3.0,2,1.0,3,4.0,5,5,4.0,3.0,5.0,4,4,6,5,6,6,6,7,5,4,5,2,0,3,2,3,3,5,5,1,6,2,3,5,3,3,3,5,4,5,1,0,7.0,3.0,3,10,2,4,4,3,2.0,4.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,4.0,6.0,6.0,4.0,3.0,3,3.0,3,2,3,5,5,3,5,3,3,2,4,6,2,3,4,4,3,6,2,3,5,3,1,5,3,4,3,1
187,0,UX1309,2,27,1,1,0,0,0,1,3,3,3.0,2,2,4.0,4,2,2,3,6,3.5,3,4,4,5,5,4,5,2.0,4.0,4,4.0,7,4.0,5.0,6.0,4,4.0,5,3.0,5,1,6.0,5.0,3.0,4,5,5,5,5,6,4,3,3,4,3,1,12,1,2,4,3,5,2,5,2,5,4,3,5,4,4,5,3,4,2,1,44.0,2.8,2,4,4,3,4,2,4.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,3,3.0,3,3,2,4,4,3,4,3,3,2,3,3,1,3,4,4,3,3,5,2,5,3,2,5,4,4,4,0
188,0,NN2004,2,26,0,1,1,0,0,1,3,3,2.0,1,2,4.0,3,3,2,3,27,4.4,3,2,3,4,4,2,3,2.0,4.0,5,3.0,5,3.0,4.0,5.0,5,5.0,3,3.0,5,1,5.0,4.0,4.0,6,5,5,6,6,5,5,5,7,4,6,1,1,3,2,5,3,4,3,4,5,3,3,5,4,5,5,4,5,3,2,1,22.0,5.8,3,6,4,5,6,2,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,6.0,2.0,4.0,4.0,4.0,2.0,3,4.0,3,4,5,5,5,4,3,2,3,8,5,5,4,5,4,5,3,5,3,1,7,2,4,5,4,5,4,0
189,0,KS1712,0,26,0,1,0,0,0,2,3,2,1.0,3,2,3.0,3,1,5,1,20,3.7,2,3,2,4,5,5,4,4.0,4.0,4,4.0,4,3.0,2.0,6.0,5,5.0,5,4.0,6,3,7.0,4.0,2.0,5,4,5,4,4,2,3,4,4,6,3,1,0,0,1,2,3,3,4,3,7,3,1,7,2,4,2,3,3,2,2,1,16.0,2.8,2,0,2,3,1,1,5.0,4.0,6.0,5.0,7.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3,4.0,5,5,5,5,5,2,3,4,4,0,3,4,4,1,4,4,3,5,2,4,3,6,2,2,2,4,3,0
190,0,PQ2201,0,26,1,1,1,0,0,1,3,1,2.0,1,2,4.0,4,3,3,5,4,5.2,5,4,4,5,4,4,2,4.0,3.0,3,4.0,5,2.0,4.0,4.0,4,3.0,3,4.0,5,3,7.0,5.0,5.0,4,4,5,5,4,6,4,3,3,4,3,1,1,3,2,1,4,4,4,6,4,3,5,4,4,3,2,4,3,4,2,1,5.0,1.8,3,2,2,3,4,4,3.0,7.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,5.0,3,4.0,5,4,5,6,7,3,4,4,6,2,3,3,4,4,7,5,3,4,5,2,7,2,3,2,4,4,3,0
191,0,QD0301,2,29,1,1,1,0,0,2,4,3,1.0,3,3,,5,1,3,3,17,13.8,5,14,5,3,4,6,3,4.0,3.0,5,5.0,3,3.0,1.0,6.0,7,7.0,7,4.0,7,2,5.0,7.0,3.0,7,6,5,4,4,4,3,4,4,5,5,1,2,2,2,4,5,6,4,3,5,3,2,3,4,2,2,3,3,5,3,1,15.0,9.5,4,1,4,5,3,2,5.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,6.0,5.0,5.0,3,6.0,4,4,4,5,5,3,2,3,4,3,3,3,5,5,4,4,3,4,4,4,3,6,6,5,3,3,3,1
192,0,OW0106,2,26,1,1,0,0,0,3,3,3,,1,2,3.0,4,2,4,4,4,4.6,3,2,3,3,6,4,5,4.0,4.0,5,5.0,4,3.0,4.0,5.0,7,3.0,4,3.0,5,3,6.0,6.0,4.0,6,7,5,7,7,5,6,2,3,2,2,1,1,1,1,4,5,3,5,5,2,5,3,3,5,2,2,3,2,3,2,1,4.0,4.5,3,2,3,3,2,3,5.0,4.0,4.0,5.0,4.0,3.0,6.0,4.0,5.0,3.0,2.0,3.0,4.0,,3,4.0,3,2,4,5,5,2,3,3,1,3,3,4,4,4,4,4,6,4,5,4,3,3,3,3,3,4,3,0
193,0,UY0810,1,30,0,1,0,0,0,2,2,2,1.0,1,2,2.0,1,2,1,5,2,4.6,3,11,2,4,3,6,3,2.0,5.0,5,6.0,4,5.0,5.0,5.0,5,5.0,7,2.0,7,2,5.0,6.0,2.0,5,7,3,3,5,5,4,3,4,4,2,2,4,4,3,5,3,4,5,5,5,4,4,5,4,3,3,3,3,1,4,1,13.0,4.3,3,4,3,3,2,2,5.0,5.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3,6.0,6,6,6,4,2,2,3,3,2,4,5,5,6,5,6,3,5,5,5,3,5,3,4,1,3,4,4,0
194,0,CF0809,2,31,1,0,0,0,0,2,3,1,2.0,4,5,2.0,1,0,1,2,1,5.6,2,4,1,4,5,3,4,3.0,,3,3.0,4,3.0,3.0,3.0,3,4.0,2,4.0,5,3,4.0,5.0,,5,4,5,4,4,5,4,5,6,6,6,1,0,2,0,3,3,4,3,4,6,3,5,3,4,3,3,3,4,1,1,1,7.0,4.0,3,0,3,1,1,4,6.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3,5.0,6,6,6,3,2,5,4,4,5,2,2,2,2,4,3,2,1,6,2,3,5,2,3,3,3,3,3,0
195,0,EN1003,2,28,0,0,1,0,0,1,3,3,2.0,2,3,4.0,3,3,4,5,25,2.3,4,0,3,2,4,3,2,4.0,4.0,4,4.0,4,3.0,4.0,5.0,6,5.0,6,3.0,6,2,4.0,3.0,4.0,4,5,5,4,5,5,5,3,2,3,4,2,2,2,5,4,4,4,4,6,2,5,3,6,3,4,3,3,3,3,3,0,27.0,5.5,3,1,5,1,5,3,5.0,4.0,,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5,4.0,5,6,6,3,4,5,4,3,3,10,5,5,5,5,4,5,5,5,4,5,2,5,3,4,1,4,3,1
196,0,SY2103,1,31,1,1,0,0,0,2,3,7,1.0,2,1,,5,4,2,0,39,14.8,3,14,4,3,4,3,3,3.0,3.0,2,3.0,4,4.0,5.0,3.0,4,2.0,4,5.0,3,5,3.0,3.0,5.0,5,5,5,5,6,5,7,4,4,4,4,1,16,5,5,6,6,7,4,1,5,3,3,5,5,3,2,3,1,2,1,0,33.0,29.7,5,1,3,5,2,1,5.0,7.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3,3.0,3,4,3,5,5,2,7,5,4,11,5,4,7,5,6,4,1,6,2,3,5,2,3,3,3,4,3,1
197,0,MY1411,0,24,1,0,0,0,0,2,2,2,2.0,3,1,4.0,4,2,5,1,39,8.3,3,10,4,4,3,1,3,2.0,2.0,4,2.0,3,3.0,5.0,,4,3.0,2,5.0,5,4,3.0,3.0,4.0,4,5,5,5,6,5,5,5,1,3,5,1,3,1,1,4,4,3,4,3,5,2,4,3,3,3,2,4,3,3,1,0,7.0,2.5,3,4,3,1,2,1,5.0,5.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,2.0,3.0,3.0,3,2.0,2,2,2,4,4,4,5,4,6,5,1,1,2,3,3,2,5,3,4,3,3,2,3,2,1,2,2,0
198,0,BD2611,0,26,0,0,1,0,0,1,3,3,4.0,2,3,4.0,4,1,3,5,14,3.3,5,7,3,3,4,6,4,3.0,3.0,5,4.0,4,4.0,3.0,7.0,6,4.0,6,6.0,7,5,,6.0,4.0,5,4,5,4,4,4,4,6,5,5,5,1,3,1,2,3,3,3,4,3,5,4,5,2,5,2,3,3,3,2,3,1,21.0,4.9,5,1,5,1,1,1,3.0,6.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3,6.0,6,6,5,4,5,5,4,3,4,3,3,5,4,4,4,4,5,4,4,5,5,7,4,3,4,3,3,0
