source,N1,N2,A1,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,C3,C4,C5,C7,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3
1,5555,0,21,1,0,1,0,0,2,3,4,1.0,2,1,3.0,5,1,4,2,18,5.9,3,2,3,4,7,4,3,6.0,4.0,4,3.0,4,4.0,5.0,4.0,3,4.0,4,5.0,5,4,6.0,4.0,4.0,3,2,5,6,5,5,6,3,3,3,3,4,5,2,1,4,2,4,7,4,5,3,6,3,5,3,3,2,4,1
1,kaka,0,22,1,0,0,1,0,2,3,1,1.0,2,1,2.0,4,1,2,3,12,6.6,2,1,3,5,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,1,1,3,2,5,5,5,5,5,5,5,5,5,5,4,2,4,2,2
1,okkk,0,21,1,1,0,1,0,2,3,2,2.0,2,1,1.0,3,4,3,5,16,4.0,3,2,2,2,2,5,2,2.0,4.0,3,5.0,5,5.0,2.0,6.0,7,4.0,6,4.0,5,3,5.0,6.0,2.0,7,5,5,4,4,5,6,5,5,3,5,2,3,4,4,5,4,5,7,4,5,1,4,4,5,3,3,5,4,3
1,xong1,0,21,1,0,0,0,0,1,3,1,3.0,1,1,2.0,2,4,4,0,15,3.2,2,4,2,3,5,2,3,3.0,5.0,4,4.0,5,6.0,4.0,6.0,4,4.0,7,3.0,4,1,5.0,6.0,2.0,7,4,5,3,3,3,3,5,4,4,3,2,13,4,5,5,6,5,5,4,5,3,3,6,4,3,3,5,3,3
1,metqua,0,21,1,1,1,0,0,2,3,2,2.0,1,1,1.0,2,4,4,0,4,2.7,2,2,2,4,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,5,3
1,haizzz,0,21,1,1,0,1,0,1,3,2,2.0,1,1,4.0,3,4,5,4,15,5.8,2,8,3,4,4,5,4,3.0,2.0,3,4.0,4,4.0,4.0,4.0,3,4.0,6,1.0,4,3,5.0,3.0,3.0,5,5,7,4,6,5,4,6,4,5,7,1,6,5,4,2,4,6,7,1,6,1,3,2,4,5,3,3,3,2
1,zxcv,0,20,0,1,0,1,0,1,3,4,2.0,1,2,3.0,3,4,1,5,31,18.1,5,7,3,3,3,6,7,6.0,5.0,4,5.0,4,4.0,4.0,3.0,7,5.0,5,4.0,4,2,4.0,5.0,5.0,7,2,5,5,6,7,6,3,3,3,3,5,0,5,5,3,4,4,4,4,6,4,3,1,4,3,3,2,4,3
1,123,0,19,1,0,0,0,0,2,3,2,1.0,1,1,1.0,1,0,3,1,1,2.9,1,8,1,3,3,5,2,3.0,4.0,4,3.0,5,4.0,2.0,6.0,6,2.0,4,2.0,6,3,5.0,4.0,4.0,4,5,5,6,7,7,6,5,6,5,3,7,0,0,0,3,1,2,2,2,6,1,4,2,3,3,1,3,3,3
1,skipit,0,20,1,0,0,1,0,1,3,2,2.0,1,1,4.0,4,2,3,2,31,14.8,5,21,5,1,3,6,5,3.0,3.0,5,4.0,4,5.0,3.0,5.0,5,6.0,5,3.0,4,3,3.0,3.0,3.0,6,3,1,6,6,7,6,5,5,5,4,5,1,1,0,2,2,3,7,2,4,4,7,3,5,3,3,3,3,1
1,kkkkk,0,20,1,1,0,0,0,1,3,4,2.0,2,1,1.0,1,3,2,0,1,1.2,1,5,3,3,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,5,3,3,3,3,3,3,3,3,7,0,4,3,3,3,3,6,3,3,3,3,3,3,1,2,3,3,2
1,huhuhoo,0,20,1,0,0,0,0,2,3,4,1.0,1,1,2.0,2,1,5,2,1,1.6,2,5,3,4,6,4,2,3.0,3.0,2,4.0,7,5.0,4.0,6.0,4,3.0,3,5.0,4,4,5.0,4.0,5.0,3,5,5,4,4,5,6,4,6,2,5,5,1,1,0,4,3,3,2,3,4,4,3,2,5,5,3,3,3,1
1,ooooo,0,18,0,1,0,1,0,2,1,2,2.0,1,4,4.0,4,2,5,4,9,2.2,5,7,5,2,3,5,2,3.0,5.0,6,3.0,5,5.0,3.0,3.0,3,4.0,4,5.0,5,4,5.0,3.0,5.0,3,5,5,7,3,5,6,3,4,3,5,1,4,3,5,6,3,5,7,4,6,1,6,3,6,3,3,2,2,1
1,xxxx,0,20,1,0,0,0,0,2,2,2,1.0,2,1,4.0,5,3,5,3,46,3.8,5,6,5,2,3,6,6,3.0,5.0,6,2.0,5,3.0,4.0,4.0,4,5.0,4,5.0,4,4,4.0,4.0,4.0,6,5,5,2,4,5,4,4,4,6,3,7,3,3,2,1,3,2,2,2,6,2,3,3,5,2,2,3,1,4
1,9999,0,20,1,0,1,0,0,1,3,2,1.0,1,1,3.0,4,2,2,4,23,3.6,4,4,4,2,5,1,4,4.0,3.0,4,2.0,2,4.0,5.0,3.0,7,4.0,7,4.0,6,3,4.0,4.0,4.0,5,3,5,5,4,6,3,2,2,4,4,5,0,3,2,4,4,5,6,1,6,4,4,2,2,3,3,2,1,2
1,duocc,0,20,1,0,0,1,0,2,1,2,2.0,1,1,2.0,3,2,5,3,13,5.2,2,7,2,3,4,4,1,1.0,6.0,4,5.0,3,3.0,1.0,4.0,5,3.0,3,3.0,5,7,6.0,4.0,6.0,5,4,1,4,5,4,5,2,3,3,2,6,2,2,1,7,4,2,1,4,6,4,5,3,3,3,2,3,3,1
1,ppppp,0,19,1,0,0,0,0,1,3,1,1.0,2,1,2.0,1,3,2,4,2,4.5,1,3,1,2,5,4,2,3.0,2.0,5,6.0,3,6.0,5.0,1.0,3,7.0,4,4.0,7,3,4.0,7.0,3.0,5,7,5,2,5,5,4,5,2,5,6,6,4,5,1,2,3,5,4,4,7,2,2,4,6,3,4,4,3,3
1,rồi,0,21,1,0,0,1,0,1,3,2,1.0,3,1,3.0,1,2,5,2,33,3.3,2,4,3,2,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,1,11,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3
1,66666,0,20,1,1,0,0,0,2,2,1,2.0,3,1,2.0,4,1,3,4,18,5.8,4,6,3,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,1,2,3,2,4,4,4,7,4,4,4,4,4,4,3,2,2,2,2
1,0,0,18,0,0,1,0,0,1,3,2,3.0,2,3,1.0,1,4,3,0,14,2.8,1,3,2,2,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,1,4,4,4,4,4,4,4,4,3,1,5,5,4,4,4,2,4,4,4,4,4,4,3,2,4,3,1
1,1234,0,18,1,1,0,0,0,2,3,1,2.0,1,1,2.0,4,1,4,1,11,10.6,3,1,3,3,2,5,5,1.0,5.0,4,4.0,5,5.0,3.0,5.0,3,2.0,5,5.0,5,2,4.0,3.0,4.0,3,6,5,4,5,4,3,5,4,3,1,1,5,3,2,4,2,5,7,2,7,2,2,2,2,4,3,3,4,3
1,vvvvvv,0,19,1,0,0,0,0,2,3,4,1.0,2,1,2.0,1,1,2,5,15,5.5,2,1,2,4,1,3,4,5.0,7.0,3,6.0,4,4.0,5.0,4.0,3,6.0,4,4.0,5,4,4.0,4.0,5.0,2,2,3,2,6,4,3,4,5,5,6,2,4,2,3,2,4,3,3,1,5,4,3,5,4,2,1,3,2,2
1,8888,0,20,1,0,1,0,0,2,3,1,2.0,1,1,3.0,2,4,4,5,7,6.4,4,3,4,4,4,3,4,3.0,3.0,3,4.0,4,5.0,3.0,4.0,6,6.0,6,2.0,4,5,5.0,4.0,3.0,6,5,5,4,4,2,5,3,4,4,4,3,2,2,4,4,3,4,1,2,5,2,4,3,7,4,3,3,4,1
1,met123,0,22,1,0,0,1,0,2,3,1,2.0,2,1,3.0,5,3,1,0,9,11.4,5,5,5,2,5,3,3,4.0,1.0,3,5.0,3,4.0,2.0,3.0,5,4.0,7,4.0,5,4,3.0,3.0,5.0,6,5,5,7,5,4,4,2,3,3,3,1,4,1,3,3,3,7,5,3,5,3,6,3,6,3,3,2,3,3
1,haha,0,21,1,0,0,0,0,1,3,1,1.0,1,1,1.0,1,0,5,3,9,5.3,1,1,1,4,2,5,5,4.0,3.0,6,4.0,5,3.0,4.0,2.0,3,6.0,5,6.0,4,2,5.0,2.0,6.0,5,3,5,5,6,6,4,4,2,4,4,5,0,0,0,3,3,2,4,3,5,1,2,3,5,4,4,4,3,3
1,999999,0,19,1,0,1,0,0,2,3,1,3.0,1,3,2.0,2,0,2,1,17,1.4,3,4,4,4,2,4,5,4.0,3.0,4,3.0,4,2.0,4.0,5.0,5,3.0,2,6.0,4,4,3.0,6.0,3.0,5,5,5,4,3,3,5,3,3,3,3,1,0,1,0,3,2,2,3,1,5,2,5,2,5,4,3,4,2,3
1,uk123,0,19,1,0,0,0,0,2,3,1,2.0,1,1,3.0,3,1,1,5,11,6.1,2,2,2,3,5,1,6,3.0,2.0,3,4.0,4,3.0,4.0,2.0,5,2.0,5,4.0,5,3,4.0,5.0,3.0,3,1,7,5,5,5,5,6,2,4,2,1,13,4,2,5,3,7,7,3,5,1,5,5,5,3,3,3,1,4
1,haizzza,0,19,1,0,0,1,0,2,1,1,1.0,1,1,4.0,4,1,4,1,0,2.8,3,18,3,3,6,3,2,4.0,3.0,3,7.0,4,3.0,7.0,4.0,4,3.0,5,4.0,3,1,5.0,3.0,5.0,4,3,3,7,4,4,4,3,4,4,4,6,3,0,0,4,4,4,2,3,5,3,5,4,5,2,4,3,4,5
1,vvvv,0,19,1,0,0,0,0,1,3,1,2.0,2,1,3.0,5,1,4,5,18,11.4,4,16,3,4,2,2,3,3.0,3.0,2,3.0,4,3.0,2.0,4.0,4,1.0,3,4.0,7,4,5.0,4.0,4.0,3,2,7,5,4,3,4,3,2,5,2,1,6,1,2,4,6,7,6,4,4,4,5,4,7,4,4,2,4,4
1,12345,0,20,1,1,1,0,0,1,3,1,2.0,1,1,2.0,3,0,4,1,6,4.8,5,2,2,4,5,2,3,3.0,2.0,3,3.0,4,4.0,4.0,3.0,2,4.0,5,4.0,3,5,5.0,5.0,3.0,5,3,5,4,5,4,7,5,4,3,6,4,1,0,0,4,1,4,1,3,5,5,4,3,3,2,3,2,3,4
1,kkk,0,21,0,0,0,1,0,3,3,1,1.0,2,4,2.0,1,4,1,0,12,6.7,1,0,2,2,5,3,3,1.0,4.0,2,2.0,4,3.0,5.0,3.0,6,4.0,4,6.0,3,5,5.0,1.0,5.0,5,6,5,5,5,6,6,3,5,5,5,3,6,5,4,4,3,3,1,3,4,2,3,2,2,4,4,2,4,2
1,bbbbb,0,18,0,1,0,0,0,2,2,2,2.0,1,2,4.0,4,4,4,3,20,4.2,2,5,3,1,3,4,5,4.0,5.0,3,5.0,4,3.0,4.0,4.0,4,4.0,4,3.0,5,5,3.0,4.0,5.0,3,4,3,5,5,3,3,5,5,3,4,1,1,3,3,3,5,5,1,3,4,3,5,5,3,3,3,3,1,2
1,aaaa,0,18,1,1,0,0,0,2,3,2,1.0,1,1,4.0,4,4,5,5,8,8.6,3,4,4,1,2,3,3,3.0,1.0,4,1.0,6,2.0,3.0,3.0,6,4.0,6,4.0,3,4,4.0,3.0,3.0,4,5,5,5,4,4,3,2,3,6,3,1,7,5,5,4,5,6,3,4,5,3,5,3,5,4,3,3,3,2
1,kkkkkk,0,22,1,0,1,0,0,1,3,2,1.0,1,1,3.0,3,3,3,4,3,4.2,4,3,3,5,3,3,5,4.0,6.0,5,5.0,5,4.0,4.0,7.0,4,4.0,4,5.0,5,2,5.0,2.0,4.0,3,4,5,5,7,3,3,3,5,4,5,7,13,2,3,7,5,4,3,5,5,1,5,3,4,4,3,4,2,3
1,xongzz,0,21,1,0,0,0,0,2,3,1,2.0,1,1,2.0,1,4,4,4,4,1.9,3,2,3,4,6,3,3,4.0,3.0,4,4.0,4,3.0,3.0,4.0,2,6.0,4,5.0,5,4,4.0,3.0,5.0,5,6,4,6,5,5,5,6,4,5,2,1,1,4,3,3,3,3,7,4,4,4,3,3,5,3,5,2,3,2
1,222,0,21,1,1,0,0,0,2,3,2,1.0,2,2,3.0,4,4,1,0,18,4.4,5,5,4,4,4,5,6,4.0,5.0,4,4.0,5,4.0,6.0,4.0,3,2.0,2,4.0,4,6,4.0,2.0,5.0,3,1,5,6,6,3,4,4,3,3,4,1,12,5,5,5,5,6,1,3,7,4,5,3,4,2,2,4,3,4
1,da,0,21,1,1,1,0,0,1,1,2,3.0,3,1,1.0,2,1,4,3,9,1.7,2,1,1,4,5,5,5,5.0,5.0,5,5.0,5,5.0,3.0,5.0,5,5.0,4,3.0,4,4,6.0,3.0,3.0,6,5,6,5,6,4,6,5,2,3,3,1,1,2,1,2,3,3,3,1,5,3,2,4,4,4,3,2,2,2
1,uh,0,19,1,1,1,0,0,2,2,1,2.0,1,2,2.0,4,3,3,5,16,5.4,2,3,4,1,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,6,2,3,3,5,5,5,7,5,5,5,5,5,5,5,4,4,4,2
1,oooo,0,21,1,0,0,0,0,2,2,1,1.0,1,1,1.0,1,1,3,2,4,1.3,1,6,1,5,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,1,4,4,4,4,4,4,4,4,2,0,0,2,4,4,4,6,4,4,4,4,4,4,4,3,3,2,4
1,xongg,0,22,1,0,1,1,0,2,3,1,2.0,1,3,2.0,5,1,3,5,2,2.0,4,14,4,3,5,4,4,6.0,4.0,5,3.0,6,4.0,1.0,5.0,4,3.0,7,3.0,6,2,4.0,3.0,3.0,4,3,2,4,4,4,3,3,5,6,3,7,10,3,3,7,5,2,3,6,5,4,5,2,4,3,3,3,4,4
1,nhanhdi,0,22,0,0,1,0,0,1,3,4,1.0,1,3,1.0,3,0,4,1,6,2.1,2,3,3,3,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,1,1,0,0,4,4,4,6,4,4,4,4,4,4,4,5,2,1,3
1,qwert,0,20,1,0,0,0,0,1,1,1,1.0,1,1,2.0,2,1,2,3,13,3.9,3,7,2,2,3,4,5,4.0,5.0,6,5.0,4,3.0,4.0,6.0,5,6.0,2,5.0,7,2,3.0,3.0,4.0,4,5,5,3,3,2,3,4,4,5,4,4,3,2,1,5,5,5,7,2,5,2,3,6,5,3,3,2,3,2
1,777,0,20,1,1,0,0,0,1,3,1,2.0,1,1,1.0,2,2,4,5,2,3.5,3,3,4,4,5,4,2,3.0,2.0,3,4.0,4,4.0,4.0,5.0,4,6.0,3,4.0,3,3,6.0,6.0,3.0,3,6,7,4,3,5,6,3,4,2,4,2,4,5,1,4,4,3,3,1,7,5,3,3,5,4,3,2,4,3
1,qqqqqq,0,22,1,0,0,0,0,1,3,1,3.0,2,1,3.0,2,0,5,2,5,3.4,3,6,4,3,6,5,4,3.0,3.0,4,4.0,6,4.0,5.0,3.0,2,3.0,3,4.0,5,4,6.0,3.0,6.0,3,3,5,4,5,5,6,3,4,4,4,1,1,0,0,1,4,3,2,4,5,3,4,2,5,2,2,3,2,2
1,duoc,0,20,0,1,0,1,0,3,4,1,1.0,1,2,4.0,5,1,1,3,40,9.4,5,5,4,4,5,3,5,4.0,4.0,3,7.0,3,4.0,5.0,5.0,4,4.0,5,4.0,6,4,6.0,7.0,6.0,5,5,3,6,6,6,5,4,4,5,4,1,1,3,3,6,5,7,4,3,6,2,3,2,3,3,3,3,4,3
1,44444,0,19,1,0,1,0,0,2,3,1,2.0,2,1,4.0,5,3,2,4,10,4.1,5,3,4,3,4,3,4,4.0,4.0,5,3.0,5,5.0,3.0,4.0,5,3.0,3,5.0,5,3,4.0,5.0,5.0,3,4,5,5,4,7,5,3,2,3,4,1,10,5,3,4,5,3,5,1,6,1,4,1,5,1,2,2,3,2
1,4444,0,19,1,1,0,1,0,1,1,4,1.0,2,2,2.0,1,4,5,0,14,5.6,2,1,2,5,3,3,3,3.0,3.0,3,3.0,3,3.0,4.0,3.0,5,4.0,6,4.0,4,4,5.0,6.0,3.0,3,5,2,3,4,5,3,4,5,3,6,5,7,5,5,3,5,4,1,2,5,2,3,3,3,2,2,4,2,5
1,vvvvv,0,20,1,0,1,0,0,1,3,2,2.0,3,1,2.0,2,0,3,1,4,3.8,2,0,1,2,5,1,3,3.0,3.0,6,5.0,2,5.0,3.0,2.0,2,5.0,3,5.0,5,4,5.0,2.0,5.0,4,6,1,5,5,4,5,4,3,1,3,1,3,1,0,3,2,3,3,2,6,2,4,2,3,3,3,2,2,2
1,22222,0,19,1,0,0,1,0,3,3,1,3.0,1,1,2.0,4,1,4,2,4,6.0,5,0,5,3,4,3,4,2.0,2.0,3,2.0,4,2.0,3.0,4.0,3,1.0,5,2.0,5,4,7.0,3.0,4.0,4,5,5,5,5,5,5,4,3,2,2,3,2,1,2,4,3,2,2,5,7,4,5,4,5,3,4,4,4,2
1,luotqua,0,18,1,0,0,0,0,2,3,1,2.0,1,1,1.0,2,0,3,2,16,1.7,1,1,2,1,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,1,0,1,0,5,5,5,3,5,5,5,5,5,5,4,5,4,2,1
1,chán,0,19,1,0,0,0,0,2,3,1,1.0,1,1,3.0,3,4,5,5,2,4.6,2,0,4,1,4,5,5,4.0,5.0,4,4.0,4,5.0,4.0,3.0,3,5.0,4,3.0,6,3,4.0,5.0,6.0,4,4,5,5,6,6,4,4,2,4,2,1,7,5,2,5,6,6,7,5,4,3,5,3,4,4,3,4,3,2
1,uhm,0,19,1,0,0,1,0,1,3,2,1.0,3,1,3.0,2,4,5,0,1,5.6,2,5,3,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,7,4,4,4,4,4,4,4,4,4,11,4,5,4,4,4,5,4,4,4,4,4,4,4,5,3,4,3
1,daaa,0,18,1,1,0,0,0,1,2,1,3.0,2,1,1.0,1,3,5,4,7,0.3,1,6,2,2,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,5,3,3,3,3,3,3,3,3,6,1,2,3,3,3,3,5,3,3,3,3,3,3,3,3,3,1,3
1,hahahaha,0,21,1,0,1,1,0,1,3,2,1.0,1,1,3.0,2,3,3,5,12,3.9,3,8,3,3,3,6,3,4.0,3.0,2,4.0,6,4.0,6.0,6.0,3,4.0,5,3.0,3,3,3.0,4.0,4.0,4,5,5,3,4,5,5,4,5,5,5,5,12,4,5,4,3,5,1,2,5,4,3,4,3,5,4,4,2,3
1,99999,0,20,0,1,0,0,0,1,3,4,1.0,1,2,3.0,4,1,1,3,8,2.2,3,16,4,5,6,3,4,5.0,4.0,4,2.0,6,4.0,3.0,4.0,2,3.0,6,4.0,4,3,6.0,5.0,4.0,2,4,1,6,6,5,4,2,3,5,4,2,6,4,4,1,4,2,3,1,4,2,3,4,3,4,3,5,4,3
1,666,0,20,1,0,0,0,0,2,3,2,1.0,1,1,1.0,1,1,5,2,1,2.2,1,9,2,3,4,1,3,4.0,1.0,3,3.0,4,2.0,4.0,3.0,2,5.0,5,4.0,4,3,6.0,7.0,5.0,2,5,5,4,5,4,7,4,1,4,4,1,0,0,0,3,3,3,1,2,7,3,5,5,4,5,3,2,3,2
1,333333,0,18,0,1,0,0,0,1,3,1,1.0,1,2,2.0,2,1,4,3,16,3.3,2,7,2,5,3,2,4,3.0,2.0,2,5.0,7,5.0,5.0,3.0,2,3.0,4,4.0,5,3,4.0,6.0,5.0,3,5,5,3,3,5,7,5,3,4,4,1,4,2,1,4,5,3,2,2,5,1,2,3,4,5,3,3,1,4
1,roii,0,22,0,1,1,0,0,2,3,1,1.0,2,2,2.0,3,3,4,3,7,2.4,4,0,4,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,1,2,2,2,4,4,4,1,4,4,4,4,4,4,4,3,3,5,4
1,veee,0,22,1,1,0,1,0,2,3,1,1.0,1,2,4.0,3,4,4,2,0,3.3,4,11,4,3,5,5,5,5.0,5.0,5,5.0,5,5.0,4.0,3.0,3,4.0,5,4.0,4,4,3.0,2.0,7.0,1,5,6,4,5,4,6,4,5,4,5,4,1,4,5,4,2,5,4,3,6,3,5,3,4,4,5,3,2,2
1,55555,0,22,0,0,1,0,0,1,1,2,2.0,1,3,3.0,3,3,5,3,8,2.5,3,2,2,3,3,3,4,3.0,5.0,4,7.0,4,4.0,7.0,4.0,4,4.0,4,3.0,4,4,5.0,5.0,5.0,5,7,6,3,5,4,4,6,4,5,4,5,0,3,1,4,3,5,5,5,5,3,3,2,4,4,3,3,3,5
1,xong,0,22,1,0,1,0,0,2,3,2,1.0,2,1,3.0,3,0,4,1,12,4.2,3,5,3,2,3,3,3,3.0,3.0,3,3.0,3,3.0,5.0,5.0,4,3.0,7,3.0,3,6,2.0,5.0,4.0,5,5,5,4,4,4,5,5,4,4,5,3,0,0,0,1,5,1,3,5,5,5,4,2,5,4,4,5,2,3
1,thoi,0,20,1,1,1,0,0,2,1,2,1.0,1,1,2.0,3,1,3,2,5,2.6,4,1,3,4,3,5,4,5.0,5.0,4,6.0,3,6.0,5.0,4.0,4,4.0,4,4.0,4,5,3.0,3.0,5.0,2,5,5,3,4,2,4,3,3,4,3,6,1,2,0,4,5,3,1,5,4,3,2,5,2,5,5,3,3,4
1,thoii,0,21,1,0,0,0,0,2,3,1,2.0,1,1,3.0,5,0,3,2,24,28.6,5,8,5,3,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,7,2,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1
1,hihi,0,20,0,1,0,0,0,2,3,1,1.0,2,2,1.0,1,1,5,4,21,1.3,2,4,2,5,5,2,5,4.0,3.0,6,4.0,4,6.0,4.0,4.0,3,4.0,3,4.0,4,2,3.0,7.0,3.0,4,5,5,4,5,4,4,3,4,4,4,1,12,2,3,4,3,4,2,3,6,4,6,3,5,3,3,5,2,3
1,eeeee,0,19,0,1,0,0,0,1,3,4,1.0,2,2,4.0,4,2,3,3,44,4.0,5,1,5,4,5,5,5,5.0,5.0,5,5.0,5,5.0,4.0,4.0,4,5.0,4,4.0,4,1,5.0,3.0,2.0,4,5,4,3,4,5,4,6,5,2,4,6,0,1,1,5,3,3,7,4,7,3,5,5,5,2,2,2,3,2
1,asdf,0,20,1,0,1,0,0,1,3,1,1.0,1,1,2.0,2,0,2,1,2,7.7,3,1,2,4,4,1,2,3.0,3.0,6,4.0,2,2.0,4.0,5.0,5,3.0,3,4.0,4,4,5.0,5.0,4.0,5,5,5,4,5,3,3,3,2,5,5,2,0,0,0,1,1,4,4,4,5,2,4,3,5,3,3,2,2,4
1,diii,0,22,1,1,0,0,0,1,3,1,1.0,2,1,1.0,2,0,3,2,5,16.6,2,3,2,2,4,5,4,5.0,4.0,4,3.0,5,3.0,5.0,3.0,6,4.0,4,3.0,5,2,4.0,4.0,5.0,5,3,5,2,4,3,3,3,3,3,3,1,2,0,3,2,4,4,7,3,7,2,3,3,3,3,3,1,1,3
1,qqqq,0,19,1,0,1,0,0,2,3,1,1.0,1,1,2.0,2,4,4,5,11,2.6,4,10,4,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,7,4,4,4,4,4,4,4,4,3,3,5,5,4,4,4,1,4,4,4,4,4,4,2,2,5,2,1
1,555555,0,20,0,1,0,0,0,2,3,1,2.0,2,2,3.0,3,3,3,4,1,16.7,3,2,4,5,4,2,3,3.0,6.0,5,4.0,6,5.0,2.0,4.0,5,4.0,5,4.0,3,3,2.0,6.0,6.0,4,2,5,5,7,7,4,5,6,4,2,1,5,2,3,4,3,3,1,4,7,3,5,3,6,3,3,5,2,1
1,ukkkku,0,19,1,1,0,0,0,1,3,4,1.0,1,1,1.0,1,1,5,2,7,2.5,1,4,1,3,1,4,2,4.0,5.0,3,4.0,4,5.0,4.0,5.0,5,5.0,5,2.0,6,4,5.0,6.0,3.0,5,4,5,3,6,6,4,2,3,2,4,6,1,0,2,5,3,2,1,4,6,2,6,3,3,4,3,3,1,2
1,123456,0,20,0,1,0,0,0,2,3,1,2.0,1,2,1.0,2,4,4,4,4,2.5,2,2,1,1,5,4,6,6.0,3.0,5,5.0,5,5.0,4.0,5.0,6,4.0,6,4.0,4,5,3.0,5.0,5.0,4,4,7,4,7,7,6,4,5,4,2,2,5,5,3,3,5,3,6,5,4,2,4,4,4,3,4,3,3,3
1,eeeeee,0,18,1,0,0,0,0,2,3,1,1.0,1,1,3.0,3,1,2,1,19,6.2,5,4,4,2,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,3,5,5,5,5,5,5,5,5,1,3,1,1,5,5,5,2,5,5,5,5,5,5,2,3,4,3,5
1,chan,0,19,1,0,0,0,0,2,2,1,2.0,1,1,1.0,1,2,2,5,4,1.9,1,1,3,4,4,1,4,4.0,3.0,3,3.0,5,4.0,3.0,3.0,5,3.0,6,2.0,3,3,6.0,6.0,2.0,5,7,5,3,2,4,5,4,7,4,2,5,1,4,5,3,5,3,3,3,7,4,6,2,5,5,4,3,2,3
1,nhanhh,0,19,1,0,0,0,0,1,3,4,2.0,1,1,2.0,3,0,5,1,6,6.6,3,7,4,1,2,5,3,2.0,3.0,4,3.0,3,4.0,5.0,7.0,4,4.0,4,3.0,5,1,3.0,7.0,4.0,3,5,7,5,5,6,6,5,3,6,3,5,6,0,1,1,2,3,5,1,6,4,4,2,5,3,1,4,3,4
1,quaaa,0,20,1,0,0,0,0,1,3,2,2.0,2,1,4.0,4,4,2,4,15,3.2,5,16,5,4,4,2,2,3.0,1.0,3,6.0,5,5.0,5.0,6.0,7,3.0,6,3.0,7,2,4.0,5.0,1.0,5,4,2,4,4,3,3,2,4,4,4,1,11,4,4,3,3,5,4,4,5,5,4,4,4,4,2,2,4,3
1,thoi123,0,22,1,0,0,1,0,1,3,2,1.0,1,1,4.0,5,4,3,5,26,2.5,5,3,5,2,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,3,4,10,3,3,3,3,3,6,3,3,3,3,3,3,2,3,2,3,1
