id,source,N1,gender,age,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,education,occupation,income,relationship,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3,A2_T2,A3_T2,EXP1_T2,EXP2_T2,EXP3_T2,EXP4_T2,EXP5_T2,EXP6_T2,EXP7_T2,EXP8_T2,PS1_T2,PS2_T2,PS3_T2,PS4_T2,PS5_T2,PSI1_T2,PSI2_T2,PSI3_T2,PSI4_T2,PSI5_T2,EA1_T2,EA2_T2,EA3_T2,EA4_T2,IMC1_T2,SP1_T2,SP2_T2,SP3_T2,SP4_T2,MV1_T2,MV2_T2,UBI1_T2,UBI2_T2,UBI3_T2,UBI4_T2,IPB1_T2,IPB2_T2,IPB3_T2,IPB4_T2,IPB5_T2,IPB6_T2,IMC2_T2,MA1_T2,MA2_T2,MA3_T2,TA1_T2,TA2_T2,TA3_T2,PEER1,PEER2,PEER3,MOOD1_T2,MOOD2_T2,L1
159,0,SI1411,2,23,1,0,0,0,0,1,3,3,2.0,2,1,3.0,4,2,2,3,33,5.7,3,17,4,3,6,3,6,4.0,4.0,6,4.0,3,6.0,4.0,6.0,4,4.0,4,4.0,4,5,6.0,3.0,4.0,4,5,5,5,5,3,5,4,3,2,3,1,3,1,1,3,2,2,4,4,6,3,1,7,1,4,3,3,3,2,1,1,16.0,10.2,4,8,5,3,5,3,5.0,6.0,7.0,6.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,3,6.0,6,4,5,2,2,5,4,4,3,6,3,2,4,4,5,5,1,6,2,4,5,4,3,5,4,2,2,0
160,0,SO1504,2,32,1,0,0,0,0,1,4,3,4.0,1,1,,5,2,5,4,10,12.3,5,3,5,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,1,1,2,1,4,4,4,2,4,4,4,4,4,4,3,4,2,2,2,1,1,1.0,5.0,4,3,3,3,3,1,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,3,6.0,6,4,6,4,5,3,3,4,4,6,3,3,4,6,3,5,3,6,2,3,3,3,3,1,2,5,4,0
161,0,SU1202,1,24,1,1,1,0,0,2,3,3,2.0,4,1,1.0,1,1,4,2,4,1.3,1,1,1,2,3,3,3,3.0,2.0,3,2.0,5,3.0,4.0,1.0,5,4.0,4,3.0,4,4,3.0,4.0,5.0,6,4,5,3,3,3,3,1,2,2,4,2,2,1,2,4,4,3,4,6,3,3,4,4,4,2,3,2,1,2,1,1,2.0,1.1,1,1,1,3,6,3,6.0,5.0,6.0,4.0,4.0,2.0,3.0,5.0,,3.0,2.0,2.0,1.0,1.0,3,3.0,3,2,2,4,4,3,3,1,4,5,2,2,4,2,4,3,4,5,3,3,3,3,2,1,3,2,2,1
162,0,SX2408,2,29,0,0,1,1,0,2,4,3,99.0,2,4,3.0,3,3,5,4,2,7.9,2,3,2,4,7,5,6,7.0,5.0,7,7.0,3,5.0,1.0,7.0,6,6.0,7,1.0,7,1,6.0,7.0,4.0,6,4,5,7,6,6,6,6,4,4,6,1,6,4,5,3,5,5,7,6,4,3,6,1,5,3,2,3,4,3,4,1,22.0,2.9,4,7,4,3,3,4,3.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,6.0,6.0,7.0,4.0,6.0,3,4.0,4,4,5,4,4,3,3,2,4,1,5,5,5,5,6,6,4,3,4,4,4,4,4,2,4,3,3,0
163,0,SY0102,1,25,0,1,0,0,0,2,3,3,3.0,2,2,2.0,1,0,2,1,15,9.9,2,0,3,3,3,4,3,3.0,2.0,4,2.0,3,2.0,3.0,5.0,3,7.0,6,3.0,5,2,4.0,4.0,4.0,7,4,5,5,5,6,5,5,5,4,5,1,1,0,0,1,2,1,3,3,4,2,3,6,3,3,3,4,2,2,2,1,3.0,3.5,2,2,2,3,5,1,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3,3.0,4,4,3,5,6,4,3,3,3,4,2,2,6,2,3,3,2,4,5,4,3,5,3,4,3,3,4,0
164,0,SY0105,1,28,0,1,1,0,0,1,2,1,3.0,1,2,4.0,4,1,2,2,10,6.8,4,1,4,2,3,4,5,3.0,2.0,4,3.0,2,3.0,4.0,5.0,5,3.0,4,3.0,6,4,4.0,5.0,5.0,4,5,5,4,5,5,6,6,3,5,5,1,8,1,1,3,3,4,3,2,7,2,2,6,2,4,4,3,4,2,2,0,9.0,7.8,3,0,3,3,3,1,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,3.0,,3,5.0,5,6,4,4,4,4,5,4,4,0,1,1,2,1,1,2,1,5,2,4,4,4,3,3,4,4,3,0
165,0,SY2004,2,32,1,0,0,1,0,1,2,3,2.0,1,1,,5,4,5,5,16,10.7,5,1,4,2,3,5,4,4.0,4.0,4,4.0,6,5.0,5.0,4.0,5,3.0,4,2.0,6,3,5.0,6.0,5.0,4,3,5,4,5,5,6,2,2,1,2,1,8,5,5,5,4,4,5,6,3,4,6,3,4,3,3,3,4,3,1,1,1.0,7.1,4,5,3,2,1,1,2.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,,3.0,3,4.0,6,4,6,2,1,6,4,5,5,9,6,6,5,4,4,4,5,3,5,2,4,3,2,2,1,3,4,1
166,0,SY2103,1,31,1,1,0,0,0,2,3,7,1.0,2,1,,5,4,2,0,39,14.8,3,14,4,3,4,3,3,3.0,3.0,2,3.0,4,4.0,5.0,3.0,4,2.0,4,5.0,3,5,3.0,3.0,5.0,5,5,5,5,6,5,7,4,4,4,4,1,16,5,5,6,6,7,4,1,5,3,3,5,5,3,2,3,1,2,1,0,33.0,29.7,5,1,3,5,2,1,5.0,7.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3,3.0,3,4,3,5,5,2,7,5,4,11,5,4,7,5,6,4,1,6,2,3,5,2,3,3,3,4,3,1
167,0,TA0109,1,27,0,1,0,1,0,2,3,3,2.0,1,2,2.0,2,0,4,2,1,2.8,2,0,1,2,4,2,3,4.0,3.0,5,3.0,2,4.0,3.0,4.0,5,5.0,5,5.0,4,5,5.0,7.0,5.0,4,6,5,4,4,3,4,3,4,2,3,1,0,0,0,3,2,1,2,6,2,5,4,3,4,3,3,2,2,1,4,1,14.0,3.1,2,0,1,4,2,1,3.0,3.0,3.0,1.0,4.0,5.0,5.0,,4.0,5.0,,3.0,5.0,3.0,2,3.0,3,1,2,4,4,4,4,3,4,7,3,4,2,3,6,3,5,2,4,4,5,5,5,3,3,3,3,1
168,0,TA0911,1,23,1,0,0,0,0,2,3,3,3.0,3,1,,5,4,3,4,22,15.4,5,13,5,4,2,2,1,2.0,1.0,2,3.0,5,2.0,5.0,4.0,5,3.0,4,5.0,6,2,4.0,3.0,4.0,3,5,5,2,3,3,2,4,2,3,5,1,1,1,5,2,2,4,1,3,4,4,4,5,3,3,3,1,1,2,1,1,5.0,8.7,5,0,5,2,2,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,5.0,5,5,5,6,7,5,5,5,5,7,4,4,5,5,5,5,5,5,5,5,5,5,4,4,3,2,3,0
169,0,TE1206,2,35,0,0,0,1,0,2,3,3,5.0,2,4,,4,4,5,4,0,12.3,4,2,5,3,5,5,4,4.0,5.0,4,3.0,2,3.0,4.0,3.0,5,5.0,4,4.0,6,3,4.0,5.0,6.0,6,4,5,4,5,5,5,5,4,4,5,1,2,2,4,4,4,4,4,4,3,5,3,7,2,4,4,3,2,2,1,1,50.0,19.6,5,24,5,4,3,2,4.0,5.0,4.0,2.0,3.0,5.0,6.0,4.0,4.0,3.0,5.0,3.0,5.0,6.0,3,6.0,6,7,5,4,3,4,3,3,7,9,6,6,5,4,6,6,3,5,3,5,6,4,5,3,4,4,5,0
170,0,TE3005,2,31,1,1,0,1,0,2,4,3,3.0,3,1,4.0,5,4,5,0,11,5.8,3,25,4,1,5,5,5,6.0,4.0,5,6.0,2,5.0,3.0,5.0,6,5.0,5,4.0,6,2,6.0,6.0,2.0,5,5,5,6,6,5,6,2,2,2,2,1,10,4,3,6,6,5,6,2,6,3,6,4,5,3,4,3,2,3,1,1,19.0,3.3,3,1,2,4,4,1,5.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3,,4,2,3,6,7,4,4,4,5,0,4,4,1,4,4,3,3,5,3,4,3,4,3,3,2,3,4,0
171,0,test02,1,27,0,0,1,0,0,2,3,3,6.0,1,3,3.0,3,2,4,2,36,5.7,3,0,3,4,2,2,3,2.0,1.0,3,2.0,4,3.0,2.0,5.0,4,4.0,6,2.0,4,3,5.0,5.0,3.0,7,6,5,4,5,5,4,4,4,4,5,1,3,2,1,2,4,3,2,3,6,3,4,7,5,3,3,1,3,3,3,0,9.0,0.7,1,12,1,4,5,4,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,3,3.0,3,2,4,4,5,3,3,4,3,2,1,2,4,2,4,3,5,3,5,4,3,3,4,4,4,3,4,1
172,0,TH0208,1,27,0,1,0,0,0,2,3,3,4.0,3,2,4.0,2,0,4,3,32,9.4,3,8,4,1,3,3,2,2.0,3.0,2,3.0,5,4.0,4.0,3.0,3,3.0,5,3.0,4,4,4.0,4.0,6.0,3,4,5,4,5,3,4,3,3,3,3,1,3,1,1,1,3,3,2,7,2,5,3,4,4,4,3,2,1,3,2,0,6.0,0.7,1,1,1,1,2,1,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3.0,3,1,4,6,6,3,2,2,2,5,2,2,3,3,2,4,5,3,4,3,5,2,1,2,3,3,3,0
173,0,TI1112,1,35,0,0,1,1,0,2,1,3,3.0,2,3,4.0,4,1,4,4,33,7.9,4,5,4,4,4,3,4,4.0,5.0,5,3.0,3,5.0,4.0,6.0,6,5.0,5,3.0,5,3,6.0,7.0,3.0,7,6,5,4,6,6,3,4,3,4,4,1,0,2,2,4,3,4,4,6,2,4,4,5,4,4,3,2,2,3,3,1,11.0,4.8,4,2,5,3,1,2,5.0,5.0,3.0,2.0,4.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3,6.0,4,3,6,4,3,4,3,4,3,4,4,4,5,5,3,5,4,4,3,3,6,2,2,4,3,3,2,1
174,0,TI1505,2,25,0,1,0,0,0,1,3,3,1.0,3,2,4.0,4,2,2,5,48,6.2,4,5,4,4,3,5,4,3.0,3.0,6,4.0,3,5.0,4.0,4.0,2,2.0,5,6.0,5,3,5.0,5.0,4.0,4,5,5,5,6,6,5,4,6,5,6,1,2,2,4,5,3,5,5,4,1,5,4,5,3,3,3,4,4,4,2,1,10.0,4.7,4,9,3,3,1,1,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,6.0,,5.0,3,5.0,4,4,4,2,2,4,4,4,4,4,3,3,2,4,2,3,4,4,4,3,4,3,2,1,3,2,3,0
175,0,TI1801,2,33,0,1,1,0,0,2,2,3,6.0,3,2,3.0,3,1,2,4,14,15.0,2,0,3,4,5,3,4,3.0,4.0,4,4.0,5,4.0,4.0,7.0,3,5.0,6,5.0,5,3,4.0,5.0,5.0,4,5,5,7,6,7,7,2,5,1,3,1,2,1,1,3,4,4,4,3,4,4,3,5,3,4,4,4,4,2,2,1,36.0,10.8,2,7,4,1,6,2,5.0,6.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3,4.0,4,4,3,6,5,4,4,4,4,1,3,1,4,4,3,2,5,6,2,4,5,5,5,4,4,4,3,1
176,0,TO0506,2,29,0,1,0,0,0,2,3,3,3.0,1,2,,5,4,4,4,33,22.5,5,5,5,3,4,4,3,4.0,3.0,6,5.0,3,5.0,4.0,4.0,3,2.0,3,4.0,5,5,3.0,3.0,4.0,2,4,5,4,5,6,5,3,2,3,4,2,9,3,3,4,4,3,4,4,3,6,3,3,3,4,4,5,2,4,2,0,11.0,12.4,5,12,5,3,1,1,4.0,6.0,6.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,3.0,1,4.0,3,2,3,3,3,5,3,3,3,0,4,6,4,4,5,4,5,1,4,6,2,5,2,3,5,2,3,1
177,0,TO2106,0,24,1,0,0,0,0,1,3,8,2.0,2,5,1.0,1,0,5,1,8,0.7,1,4,1,3,2,2,2,3.0,4.0,5,2.0,4,3.0,5.0,3.0,3,4.0,3,6.0,4,4,4.0,5.0,7.0,3,2,5,5,5,4,4,3,3,2,4,2,3,0,0,1,1,3,3,4,7,3,4,5,4,5,4,3,3,3,3,1,4.0,1.4,2,11,1,3,2,3,4.0,5.0,5.0,4.0,,4.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,3,3.0,3,4,3,4,5,2,3,5,3,3,1,1,1,2,4,1,2,7,4,5,3,6,4,3,2,4,3,0
178,0,TT1113,2,31,1,1,0,0,0,2,2,3,2.0,1,2,2.0,1,0,5,2,5,4.2,2,8,1,3,1,2,3,2.0,2.0,3,3.0,5,3.0,3.0,4.0,2,3.0,4,3.0,3,3,5.0,4.0,3.0,3,5,5,5,4,4,3,4,4,4,4,2,4,0,0,2,1,2,1,4,2,6,3,5,5,3,4,3,3,2,2,1,1.0,2.7,2,8,3,4,1,2,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3,3.0,3,2,4,4,5,3,3,3,3,3,2,3,4,3,3,2,5,4,3,5,3,4,3,3,5,3,3,1
179,0,TU2910,2,27,0,1,0,0,0,2,3,3,4.0,1,2,,5,3,5,5,26,8.1,5,33,5,4,4,5,4,3.0,2.0,3,3.0,3,2.0,3.0,6.0,3,5.0,4,4.0,4,5,5.0,4.0,5.0,5,4,5,6,3,4,5,5,2,3,1,1,1,2,3,3,3,4,2,4,5,5,2,5,3,3,2,5,3,3,2,1,9.0,5.9,4,6,5,3,1,1,7.0,4.0,7.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3,6.0,4,5,5,7,7,6,4,4,5,1,6,4,5,5,5,5,5,3,3,4,3,3,2,4,5,4,4,1
180,0,TV0912,1,25,1,0,0,0,0,1,3,3,3.0,2,1,1.0,1,4,3,5,4,32.0,2,4,1,3,6,4,3,4.0,3.0,4,5.0,5,3.0,3.0,3.0,4,5.0,4,5.0,5,5,4.0,3.0,3.0,5,3,5,4,4,4,5,5,3,4,4,2,7,3,3,5,4,2,3,4,6,2,5,2,5,3,2,2,1,2,1,0,4.0,5.0,2,2,2,4,5,1,4.0,5.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3,3.0,3,2,2,3,3,3,2,4,4,0,3,3,5,3,3,5,5,7,2,4,2,5,3,2,4,4,3,0
181,0,UB1507,2,26,1,0,0,0,0,1,1,2,3.0,1,1,1.0,1,4,4,4,0,2.9,1,1,1,5,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,5,3,3,3,3,3,3,3,3,6,3,3,4,3,3,3,4,3,3,3,3,3,3,4,3,4,3,4,2,1,1.0,3.3,2,1,2,4,4,4,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,5.0,3,2.0,3,1,1,4,5,3,2,3,3,8,4,3,4,4,5,4,3,5,3,1,7,1,4,4,1,2,3,0
182,0,UM2210,2,24,1,1,0,0,0,2,3,3,3.0,2,1,4.0,3,1,4,2,10,3.9,4,8,4,1,4,3,3,3.0,3.0,3,3.0,3,3.0,5.0,2.0,5,2.0,3,6.0,5,4,3.0,3.0,5.0,3,3,5,5,3,4,5,3,1,3,3,1,0,1,3,2,2,3,3,3,4,3,4,7,3,4,4,3,4,3,1,1,3.0,2.9,4,1,3,1,1,2,4.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0,5.0,6.0,5.0,5.0,3,3.0,4,2,2,4,5,4,4,3,2,0,2,2,3,2,3,2,3,4,6,2,5,3,4,2,4,4,4,0
183,0,UN0402,2,30,0,1,0,0,0,1,3,3,2.0,2,2,2.0,2,3,3,5,21,2.6,1,0,2,4,5,4,4,2.0,4.0,3,4.0,2,4.0,4.0,5.0,7,6.0,6,3.0,6,4,5.0,7.0,3.0,4,6,5,3,4,4,5,5,5,5,4,1,7,3,5,3,4,5,4,4,4,4,2,4,1,3,3,3,4,3,1,1,11.0,4.3,2,4,3,3,2,2,,5.0,6.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3,3.0,2,1,3,5,5,5,3,4,4,3,3,4,3,5,4,3,6,3,5,4,4,4,5,3,4,3,4,0
184,0,UO2503,2,33,1,0,0,0,0,1,3,4,3.0,1,1,3.0,2,4,5,3,7,2.2,3,1,2,3,6,3,5,4.0,4.0,5,5.0,3,5.0,5.0,3.0,2,1.0,3,4.0,5,5,4.0,3.0,5.0,4,4,6,5,6,6,6,7,5,4,5,2,0,3,2,3,3,5,5,1,6,2,3,5,3,3,3,5,4,5,1,0,7.0,3.0,3,10,2,4,4,3,2.0,4.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,4.0,6.0,6.0,4.0,3.0,3,3.0,3,2,3,5,5,3,5,3,3,2,4,6,2,3,4,4,3,6,2,3,5,3,1,5,3,4,3,1
185,0,UX1309,2,27,1,1,0,0,0,1,3,3,3.0,2,2,4.0,4,2,2,3,6,3.5,3,4,4,5,5,4,5,2.0,4.0,4,4.0,7,4.0,5.0,6.0,4,4.0,5,3.0,5,1,6.0,5.0,3.0,4,5,5,5,5,6,4,3,3,4,3,1,12,1,2,4,3,5,2,5,2,5,4,3,5,4,4,5,3,4,2,1,44.0,2.8,2,4,4,3,4,2,4.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,3,3.0,3,3,2,4,4,3,4,3,3,2,3,3,1,3,4,4,3,3,5,2,5,3,2,5,4,4,4,0
186,0,UY0810,1,30,0,1,0,0,0,2,2,2,1.0,1,2,2.0,1,2,1,5,2,4.6,3,11,2,4,3,6,3,2.0,5.0,5,6.0,4,5.0,5.0,5.0,5,5.0,7,2.0,7,2,5.0,6.0,2.0,5,7,3,3,5,5,4,3,4,4,2,2,4,4,3,5,3,4,5,5,5,4,4,5,4,3,3,3,3,1,4,1,13.0,4.3,3,4,3,3,2,2,5.0,5.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3,6.0,6,6,6,4,2,2,3,3,2,4,5,5,6,5,6,3,5,5,5,3,5,3,4,1,3,4,4,0
187,0,VA2007,2,33,1,1,0,0,0,1,3,3,5.0,2,2,4.0,4,4,4,0,28,8.5,3,2,4,4,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,5,3,3,3,3,3,3,3,3,1,8,5,5,3,3,3,4,3,3,3,3,3,3,3,2,3,2,1,2,1,21.0,9.6,4,7,5,4,4,3,7.0,6.0,6.0,5.0,,4.0,3.0,,5.0,5.0,4.0,5.0,2.0,3.0,3,4.0,5,6,6,6,6,3,3,3,4,4,6,5,7,4,6,7,2,6,2,3,6,3,4,5,4,2,2,1
188,0,VA2403,2,28,1,1,0,0,0,2,3,3,4.0,2,2,3.0,4,1,5,2,17,7.6,3,1,3,3,3,4,4,4.0,3.0,3,4.0,4,5.0,4.0,4.0,5,3.0,6,4.0,6,2,3.0,7.0,4.0,6,6,5,4,4,5,5,3,1,2,3,1,5,3,1,3,3,5,4,3,5,3,4,4,4,4,4,1,3,3,2,1,7.0,1.4,3,14,3,3,1,1,4.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,3,2.0,4,3,4,2,4,5,6,4,5,4,3,4,4,2,4,3,4,6,3,2,5,3,4,3,5,3,3,0
189,0,VI0503,2,30,1,1,0,0,0,1,3,3,99.0,1,2,2.0,2,1,3,2,16,3.2,2,1,1,3,3,3,3,2.0,3.0,3,4.0,5,3.0,6.0,3.0,5,1.0,2,4.0,4,4,4.0,3.0,6.0,5,4,5,5,5,6,6,3,2,2,3,1,6,2,3,3,3,3,3,4,4,4,6,1,5,4,3,3,3,2,2,0,18.0,2.6,2,5,2,2,3,3,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3,6.0,4,4,6,4,3,3,2,3,2,1,1,1,2,3,2,2,5,5,5,7,2,7,3,2,3,2,3,1
190,0,VI2409,2,26,1,0,0,0,0,2,2,3,1.0,4,5,3.0,3,4,5,5,3,10.1,3,4,2,2,4,4,3,2.0,6.0,5,5.0,5,4.0,6.0,3.0,1,4.0,2,6.0,4,5,5.0,4.0,6.0,3,4,5,7,6,6,6,5,4,4,3,1,11,5,4,5,4,6,3,5,4,3,4,6,5,4,3,3,3,2,1,1,12.0,3.0,4,7,3,2,3,3,5.0,4.0,5.0,2.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,3.0,1.0,3,6.0,4,5,5,3,2,4,2,3,3,4,5,6,5,4,4,5,7,1,3,3,3,3,3,3,2,4,3,1
191,0,VL2809,0,26,0,1,0,1,0,2,1,1,3.0,1,2,3.0,3,2,5,3,8,15.5,3,3,3,4,2,4,3,2.0,2.0,4,4.0,4,2.0,5.0,6.0,2,3.0,5,4.0,4,3,4.0,3.0,4.0,5,3,5,4,3,4,4,3,3,4,5,1,2,1,1,2,2,1,2,6,1,4,4,3,3,4,4,2,3,4,2,1,9.0,2.3,2,0,2,3,2,2,1.0,3.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,3,3.0,3,1,2,2,2,3,2,2,3,2,2,3,3,3,4,2,6,5,4,3,6,2,4,3,5,3,4,0
192,0,VM2110,2,28,0,1,0,0,0,2,3,3,99.0,2,2,3.0,3,3,3,3,28,4.8,2,2,3,4,5,3,4,5.0,5.0,5,5.0,3,5.0,4.0,4.0,2,,7,2.0,5,3,4.0,5.0,3.0,6,6,5,5,5,5,4,4,4,3,5,2,2,2,2,4,4,4,6,4,3,5,3,5,4,5,4,3,3,2,2,0,9.0,3.2,4,3,4,5,2,4,3.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,3,1.0,2,2,4,6,6,4,3,4,4,0,1,1,3,3,3,1,3,5,3,5,4,4,3,5,3,5,5,0
193,0,VN1105,2,25,1,1,0,1,0,2,3,3,1.0,4,1,2.0,3,4,2,0,2,5.4,2,9,2,3,4,3,5,4.0,4.0,6,5.0,5,5.0,5.0,4.0,5,4.0,4,5.0,4,1,5.0,3.0,5.0,6,4,5,4,4,5,3,5,5,5,5,1,5,5,5,4,4,5,5,3,3,4,4,5,3,3,3,4,5,2,1,0,5.0,2.2,3,3,3,2,2,1,5.0,6.0,5.0,5.0,,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,3,2.0,3,4,5,3,2,5,5,4,3,2,6,4,5,5,5,5,2,5,4,4,3,4,4,3,4,4,4,0
194,0,VO1512,2,27,1,1,0,0,0,1,3,3,4.0,2,2,3.0,2,2,4,3,8,2.6,2,1,3,5,3,1,3,4.0,2.0,4,3.0,4,3.0,4.0,2.0,5,5.0,3,5.0,5,3,4.0,5.0,5.0,5,2,5,5,3,5,2,4,3,4,5,1,2,3,3,3,4,3,2,5,4,5,4,4,5,3,3,2,2,2,2,0,0.0,3.7,3,7,3,5,2,1,6.0,7.0,5.0,3.0,5.0,6.0,7.0,6.0,6.0,4.0,4.0,3.0,2.0,4.0,3,4.0,6,5,5,4,2,3,3,3,3,5,4,5,4,4,6,5,3,3,4,2,2,4,6,3,2,4,4,1
195,0,VO2610,0,29,1,1,0,0,0,2,3,3,2.0,2,1,1.0,1,0,1,1,12,0.9,1,0,1,2,2,1,2,3.0,1.0,2,3.0,6,2.0,3.0,3.0,3,4.0,5,4.0,5,3,4.0,2.0,4.0,5,3,5,3,2,3,4,4,5,5,3,1,1,1,1,4,2,3,3,4,5,5,3,5,3,4,4,2,3,1,3,0,3.0,0.9,1,2,1,3,3,1,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,5.0,3,6.0,3,4,3,3,4,2,2,1,3,11,2,2,2,3,3,3,5,4,4,2,5,3,5,4,5,5,4,1
196,0,VO3003,2,28,0,1,0,1,0,2,3,3,5.0,1,2,1.0,1,2,1,1,0,2.1,1,0,1,1,6,4,3,4.0,2.0,5,2.0,3,4.0,4.0,5.0,4,6.0,6,2.0,5,1,4.0,5.0,3.0,5,7,5,5,4,5,3,4,5,4,5,1,3,2,1,3,3,4,4,1,6,1,4,3,4,3,4,5,3,3,2,1,4.0,3.4,2,3,2,5,3,3,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3,3.0,4,3,4,6,5,5,4,5,4,4,3,2,4,4,3,3,2,7,2,3,6,2,2,3,5,4,3,0
197,0,VT2801,0,25,1,1,1,0,0,1,3,3,2.0,1,1,,5,2,3,3,42,13.0,4,5,4,3,5,4,3,4.0,3.0,6,5.0,5,2.0,4.0,3.0,4,6.0,4,6.0,5,2,4.0,4.0,4.0,5,4,5,5,6,4,4,4,2,3,2,1,5,3,4,3,3,5,5,2,4,4,5,4,3,3,3,5,5,2,1,1,16.0,10.7,5,8,5,2,1,2,3.0,5.0,4.0,4.0,,1.0,,2.0,4.0,1.0,4.0,,7.0,3.0,3,4.0,5,3,4,7,7,5,5,3,4,7,6,6,7,5,7,6,4,6,3,4,4,5,2,3,4,3,5,0
198,0,VV0502,0,23,0,1,1,0,0,2,3,1,99.0,3,2,,5,2,5,3,7,25.4,5,25,5,4,4,2,2,3.0,3.0,2,3.0,5,,3.0,5.0,3,6.0,6,3.0,5,3,4.0,6.0,4.0,6,5,5,4,6,5,4,3,3,4,3,1,0,2,2,4,4,5,2,4,3,5,3,4,3,3,3,3,2,1,2,1,1.0,4.2,2,2,3,3,2,3,6.0,7.0,4.0,7.0,7.0,6.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,3,4.0,5,5,4,3,2,5,4,4,5,8,4,6,4,5,4,4,6,4,4,5,5,4,3,3,2,4,4,0
